x,y,text
8.9366665,11.9065075,"I did not pretend to enter into the merits of the case, yet I inclined towards the opinions of the hero, whose extinction I wept, without precisely understanding it."
8.530438,11.521001,"I found myself similar, yet at the same time strangely unlike to the beings concerning whom I read, and to whose conversation I was a listener."
8.675755,11.153397,"I sympathised with, and partly understood them, but I was unformed in mind; I was dependent on none, and related to none."
8.46126,9.028011,"""The volume of 'Plutarch's Lives,' which I possessed, contained the histories of the first founders of the ancient republics."
8.316163,9.586276,"I learned from Werter's imaginations despondency and gloom: but Plutarch taught me high thoughts; he elevated me above the wretched sphere of my own reflections, to admire and love the heroes of past ages."
7.2000203,12.235658,"I had a very confused knowledge of kingdoms, wide extents of country, mighty rivers, and boundless seas."
8.81025,9.767189,The cottage of my protectors had been the only school in which I had studied human nature; but this book developed new and mightier scenes of action.
9.121881,10.628503,"I felt the greatest ardour for virtue rise within me, and abhorrence for vice, as far as I understood the signification of those terms, relative as they were, as I applied them, to pleasure and pain alone."
8.478016,9.850794,"Induced by these feelings, I was of course led to admire peaceable lawgivers, Numa, Solon, and Lycurgus, in preference to Romulus and Theseus."
8.868941,10.014694,"The patriarchal lives of my protectors caused these impressions to take a firm hold on my mind; perhaps, if my first introduction to humanity had been made by a young soldier, burning for glory and slaughter, I should have been imbued with different sensations."
5.500575,11.494393,"It moved every feeling of wonder and awe, that the picture of an omnipotent God warring with his creatures was capable of exciting."
8.562406,11.653472,"Like Adam, I was apparently united by no link to any other being in existence; but his state was far different from mine in every other respect."
8.854071,11.031523,"He had come forth from the hands of God a perfect creature, happy and prosperous, guarded by the especial care of his Creator; he was allowed to converse with, and acquire knowledge from, beings of a superior nature: but I was wretched, helpless, and alone."
9.082065,11.995288,"Many times I considered Satan as the fitter emblem of my condition; for often, like him, when I viewed the bliss of my protectors, the bitter gall of envy rose within me."
7.6173515,9.599854,"Soon after my arrival in the hovel, I discovered some papers in the pocket of the dress which I had taken from your laboratory."
8.266349,8.831052,"At first I had neglected them; but now that I was able to decipher the characters in which they were written, I began to study them with diligence."
7.311631,10.017712,You minutely described in these papers every step you took in the progress of your work; this history was mingled with accounts of domestic occurrences.
9.538159,12.513268,"Every thing is related in them which bears reference to my accursed origin; the whole detail of that series of disgusting circumstances which produced it, is set in view; the minutest description of my odious and loathsome person is given, in language which painted your own horrors, and rendered mine indelible."
9.295037,12.040789,"God, in pity, made man beautiful and alluring, after his own image; but my form is a filthy type of yours, more horrid even from the very resemblance."
9.287775,12.105582,"Satan had his companions, fellow-devils, to admire and encourage him; but I am solitary and abhorred.'"
8.935799,9.345361,"""These were the reflections of my hours of despondency and solitude; but when I contemplated the virtues of the cottagers, their amiable and benevolent dispositions, I persuaded myself that when they should become acquainted with my admiration of their virtues, they would compassionate me, and overlook my personal deformity."
9.653536,11.119641,"Could they turn from their door one, however monstrous, who solicited their compassion and friendship?"
8.28254,11.78618,"I resolved, at least, not to despair, but in every way to fit myself for an interview with them which would decide my fate."
8.091104,12.246129,I postponed this attempt for some months longer; for the importance attached to its success inspired me with a dread lest I should fail.
7.447535,10.67477,"Besides, I found that my understanding improved so much with every day's experience, that I was unwilling to commence this undertaking until a few more months should have added to my sagacity."
8.599018,7.9318743,The presence of Safie diffused happiness among its inhabitants; and I also found that a greater degree of plenty reigned there.
8.979968,7.448375,"Felix and Agatha spent more time in amusement and conversation, and were assisted in their labours by servants."
8.62469,8.972161,"They did not appear rich, but they were contented and happy; their feelings were serene and peaceful, while mine became every day more tumultuous."
6.3856926,10.967395,"I cherished hope, it is true; but it vanished, when I beheld my person reflected in water, or my shadow in the moonshine, even as that frail image and that inconstant shade."
8.452397,10.694388,"""I endeavoured to crush these fears, and to fortify myself for the trial which in a few months I resolved to undergo; and sometimes I allowed my thoughts, unchecked by reason, to ramble in the fields of Paradise, and dared to fancy amiable and lovely creatures sympathising with my feelings, and cheering my gloom; their angelic countenances breathed smiles of consolation."
5.6010337,10.544343,"I saw, with surprise and grief, the leaves decay and fall, and nature again assume the barren and bleak appearance it had worn when I first beheld the woods and the lovely moon."
5.3933387,10.006604,Yet I did not heed the bleakness of the weather; I was better fitted by my conformation for the endurance of cold than heat.
7.0127683,9.365068,"But my chief delights were the sight of the flowers, the birds, and all the gay apparel of summer; when those deserted me, I turned with more attention towards the cottagers."
8.901177,9.029004,"They loved, and sympathised with one another; and their joys, depending on each other, were not interrupted by the casualties that took place around them."
9.132615,9.463195,"The more I saw of them, the greater became my desire to claim their protection and kindness; my heart yearned to be known and loved by these amiable creatures: to see their sweet looks directed towards me with affection, was the utmost limit of my ambition."
9.224861,10.504123,"I asked, it is true, for greater treasures than a little food or rest: I required kindness and sympathy; but I did not believe myself utterly unworthy of it."
5.359173,10.01068,"""The winter advanced, and an entire revolution of the seasons had taken place since I awoke into life."
6.676787,10.769125,"My attention, at this time, was solely directed towards my plan of introducing myself into the cottage of my protectors."
7.324177,9.870994,"I revolved many projects; but that on which I finally fixed was, to enter the dwelling when the blind old man should be alone."
8.989738,12.799872,"I had sagacity enough to discover, that the unnatural hideousness of my person was the chief object of horror with those who had formerly beheld me."
9.517717,10.571887,"My voice, although harsh, had nothing terrible in it; I thought, therefore, that if, in the absence of his children, I could gain the good-will and mediation of the old De Lacey, I might, by his means, be tolerated by my younger protectors."
8.983361,7.474974,"""One day, when the sun shone on the red leaves that strewed the ground, and diffused cheerfulness, although it denied warmth, Safie, Agatha, and Felix departed on a long country walk, and the old man, at his own desire, was left alone in the cottage."
9.989904,8.493093,"When his children had departed, he took up his guitar, and played several mournful but sweet airs, more sweet and mournful than I had ever heard him play before."
8.604065,10.641748,"At first his countenance was illuminated with pleasure, but, as he continued, thoughtfulness and sadness succeeded; at length, laying aside the instrument, he sat absorbed in reflection."
8.656469,11.328227,"""My heart beat quick; this was the hour and moment of trial, which would decide my hopes, or realise my fears."
6.908292,11.250506,"All was silent in and around the cottage: it was an excellent opportunity; yet, when I proceeded to execute my plan, my limbs failed me, and I sank to the ground."
6.7292976,10.74668,"Again I rose; and, exerting all the firmness of which I was master, removed the planks which I had placed before my hovel to conceal my retreat."
6.469415,9.911917,"""I entered; 'Pardon this intrusion,' said I: 'I am a traveller in want of a little rest; you would greatly oblige me, if you would allow me to remain a few minutes before the fire.'"
6.852796,9.070317,"""'Enter,' said De Lacey; 'and I will try in what manner I can relieve your wants; but, unfortunately, my children are from home, and, as I am blind, I am afraid I shall find it difficult to procure food for you.'"
8.52751,8.427034,"I knew that every minute was precious to me, yet I remained irresolute in what manner to commence the interview; when the old man addressed me--  ""'By your language, stranger, I suppose you are my countryman;--are you French?'"
9.893272,10.22687,"I am now going to claim the protection of some friends, whom I sincerely love, and of whose favour I have some hopes.'"
8.541427,11.552905,"I am an unfortunate and deserted creature; I look around, and I have no relation or friend upon earth."
9.339455,10.337739,"To be friendless is indeed to be unfortunate; but the hearts of men, when unprejudiced by any obvious self-interest, are full of brotherly love and charity."
9.470996,10.382255,"""'They are kind--they are the most excellent creatures in the world; but, unfortunately, they are prejudiced against me."
9.41537,10.193725,"I have good dispositions; my life has been hitherto harmless, and in some degree beneficial; but a fatal prejudice clouds their eyes, and where they ought to see a feeling and kind friend, they behold only a detestable monster.'"
7.740282,12.225069,"""'I am about to undertake that task; and it is on that account that I feel so many overwhelming terrors."
9.460149,9.990006,"I tenderly love these friends; I have, unknown to them, been for many months in the habits of daily kindness towards them; but they believe that I wish to injure them, and it is that prejudice which I wish to overcome.'"
9.514268,10.278318,"""The old man paused, and then continued, 'If you will unreservedly confide to me the particulars of your tale, I perhaps may be of use in undeceiving them."
9.826444,10.663974,"I am blind, and cannot judge of your countenance, but there is something in your words, which persuades me that you are sincere."
9.303752,10.933038,"I am poor, and an exile; but it will afford me true pleasure to be in any way serviceable to a human creature.'"
9.78738,10.434645,"You raise me from the dust by this kindness; and I trust that, by your aid, I shall not be driven from the society and sympathy of your fellow-creatures.'"
11.276544,10.603975,"even if you were really criminal; for that can only drive you to desperation, and not instigate you to virtue."
9.830954,11.28044,"I also am unfortunate; I and my family have been condemned, although innocent: judge, therefore, if I do not feel for your misfortunes.'"
9.662504,10.293686,From your lips first have I heard the voice of kindness directed towards me; I shall be for ever grateful; and your present humanity assures me of success with those friends whom I am on the point of meeting.'
9.100344,11.53255,"This, I thought, was the moment of decision, which was to rob me of, or bestow happiness on me for ever."
8.152737,11.663843,"I struggled vainly for firmness sufficient to answer him, but the effort destroyed all my remaining strength; I sank on the chair, and sobbed aloud."
8.997995,11.572095,"I had not a moment to lose; but, seizing the hand of the old man, I cried, 'Now is the time!--save and protect me!"
8.699477,7.370247,"Felix darted forward, and with supernatural force tore me from his father, to whose knees I clung: in a transport of fury, he dashed me to the ground, and struck me violently with a stick."
7.157974,10.977877,"I saw him on the point of repeating his blow, when, overcome by pain and anguish, I quitted the cottage, and in the general tumult escaped unperceived to my hovel."""
9.868851,12.446473,"Why, in that instant, did I not extinguish the spark of existence which you had so wantonly bestowed?"
6.503812,9.977444,"I could with pleasure have destroyed the cottage and its inhabitants, and have glutted myself with their shrieks and misery."
6.262941,10.7314825,"""When night came, I quitted my retreat, and wandered in the wood; and now, no longer restrained by the fear of discovery, I gave vent to my anguish in fearful howlings."
8.459257,12.590361,"I was like a wild beast that had broken the toils; destroying the objects that obstructed me, and ranging through the wood with a stag-like swiftness."
5.7281294,11.010814,"the cold stars shone in mockery, and the bare trees waved their branches above me: now and then the sweet voice of a bird burst forth amidst the universal stillness."
9.245384,12.17322,"All, save I, were at rest or in enjoyment: I, like the arch-fiend, bore a hell within me; and, finding myself unsympathised with, wished to tear up the trees, spread havoc and destruction around me, and then to have sat down and enjoyed the ruin."
7.8320146,11.458682,"""But this was a luxury of sensation that could not endure; I became fatigued with excess of bodily exertion, and sank on the damp grass in the sick impotence of despair."
9.5854435,10.840402,There was none among the myriads of men that existed who would pity or assist me; and should I feel kindness towards my enemies?
10.011645,12.431206,"No: from that moment I declared everlasting war against the species, and, more than all, against him who had formed me, and sent me forth to this insupportable misery."
6.1489363,10.417369,"""The sun rose; I heard the voices of men, and knew that it was impossible to return to my retreat during that day."
6.949519,11.449598,"Accordingly I hid myself in some thick underwood, determining to devote the ensuing hours to reflection on my situation."
7.1370616,10.097269,"""The pleasant sunshine, and the pure air of day, restored me to some degree of tranquillity; and when I considered what had passed at the cottage, I could not help believing that I had been too hasty in my conclusions."
9.362543,10.669023,"It was apparent that my conversation had interested the father in my behalf, and I was a fool in having exposed my person to the horror of his children."
9.366195,10.364437,"I ought to have familiarised the old De Lacey to me, and by degrees to have discovered myself to the rest of his family, when they should have been prepared for my approach."
7.5089955,10.021815,"But I did not believe my errors to be irretrievable; and, after much consideration, I resolved to return to the cottage, seek the old man, and by my representations win him to my party."
7.1808558,11.350183,"""These thoughts calmed me, and in the afternoon I sank into a profound sleep; but the fever of my blood did not allow me to be visited by peaceful dreams."
8.8383875,7.4692025,"The horrible scene of the preceding day was for ever acting before my eyes; the females were flying, and the enraged Felix tearing me from his father's feet."
6.4946404,10.852375,"I awoke exhausted; and, finding that it was already night, I crept forth from my hiding-place, and went in search of food."
6.6561747,9.764766,"""When my hunger was appeased, I directed my steps towards the well-known path that conducted to the cottage."
6.577088,10.415159,"I crept into my hovel, and remained in silent expectation of the accustomed hour when the family arose."
6.8277693,11.491565,"The inside of the cottage was dark, and I heard no motion; I cannot describe the agony of this suspense."
8.411325,8.377767,"""Presently two countrymen passed by; but, pausing near the cottage, they entered into conversation, using violent gesticulations; but I did not understand what they said, as they spoke the language of the country, which differed from that of my protectors."
8.9863615,7.479554,"Soon after, however, Felix approached with another man: I was surprised, as I knew that he had not quitted the cottage that morning, and waited anxiously to discover, from his discourse, the meaning of these unusual appearances."
6.811602,9.508445,"""'Do you consider,' said his companion to him, 'that you will be obliged to pay three months' rent, and to lose the produce of your garden?"
10.096627,10.759891,"I do not wish to take any unfair advantage, and I beg therefore that you will take some days to consider of your determination.'"
9.182296,10.157401,"The life of my father is in the greatest danger, owing to the dreadful circumstance that I have related."
7.1806507,7.781556,"He and his companion entered the cottage, in which they remained for a few minutes, and then departed."
9.338287,12.193318,"For the first time the feelings of revenge and hatred filled my bosom, and I did not strive to control them; but, allowing myself to be borne away by the stream, I bent my mind towards injury and death."
10.142087,9.240801,"When I thought of my friends, of the mild voice of De Lacey, the gentle eyes of Agatha, and the exquisite beauty of the Arabian, these thoughts vanished, and a gush of tears somewhat soothed me."
9.476875,12.468496,"But again, when I reflected that they had spurned and deserted me, anger returned, a rage of anger; and, unable to injure any thing human, I turned my fury towards inanimate objects."
6.148148,10.825665,"As night advanced, I placed a variety of combustibles around the cottage; and, after having destroyed every vestige of cultivation in the garden, I waited with forced impatience until the moon had sunk to commence my operations."
5.7379827,10.972653,"""As the night advanced, a fierce wind arose from the woods, and quickly dispersed the clouds that had loitered in the heavens: the blast tore along like a mighty avalanche, and produced a kind of insanity in my spirits, that burst all bounds of reason and reflection."
5.8568087,10.842633,"I lighted the dry branch of a tree, and danced with fury around the devoted cottage, my eyes still fixed on the western horizon, the edge of which the moon nearly touched."
5.757876,11.280839,"A part of its orb was at length hid, and I waved my brand; it sunk, and, with a loud scream, I fired the straw, and heath, and bushes, which I had collected."
6.3395214,9.998849,"The wind fanned the fire, and the cottage was quickly enveloped by the flames, which clung to it, and licked it with their forked and destroying tongues."
6.4042673,10.507961,"""As soon as I was convinced that no assistance could save any part of the habitation, I quitted the scene, and sought for refuge in the woods."
9.820625,11.345694,"I resolved to fly far from the scene of my misfortunes; but to me, hated and despised, every country must be equally horrible."
9.113689,10.55765,"I learned from your papers that you were my father, my creator; and to whom could I apply with more fitness than to him who had given me life?"
9.225294,7.323981,"Among the lessons that Felix had bestowed upon Safie, geography had not been omitted: I had learned from these the relative situations of the different countries of the earth."
7.300352,8.225539,You had mentioned Geneva as the name of your native town; and towards this place I resolved to proceed.
5.9812903,9.65313,I knew that I must travel in a south-westerly direction to reach my destination; but the sun was my only guide.
7.305795,11.989096,"I did not know the names of the towns that I was to pass through, nor could I ask information from a single human being; but I did not despair."
9.582234,12.419688,"you had endowed me with perceptions and passions, and then cast me abroad an object for the scorn and horror of mankind."
9.504673,11.562423,"But on you only had I any claim for pity and redress, and from you I determined to seek that justice which I vainly attempted to gain from any other being that wore the human form."
5.3318076,10.294986,"Nature decayed around me, and the sun became heatless; rain and snow poured around me; mighty rivers were frozen; the surface of the earth was hard and chill, and bare, and I found no shelter."
9.904748,12.182083,"The nearer I approached to your habitation, the more deeply did I feel the spirit of revenge enkindled in my heart."
6.6188784,9.948514,"A few incidents now and then directed me, and I possessed a map of the country; but I often wandered wide from my path."
7.53065,10.463794,"The agony of my feelings allowed me no respite: no incident occurred from which my rage and misery could not extract its food; but a circumstance that happened when I arrived on the confines of Switzerland, when the sun had recovered its warmth, and the earth again began to look green, confirmed in an especial manner the bitterness and horror of my feelings."
6.5707946,10.215767,"""I generally rested during the day, and travelled only when I was secured by night from the view of man."
6.2465906,10.207225,"One morning, however, finding that my path lay through a deep wood, I ventured to continue my journey after the sun had risen; the day, which was one of the first of spring, cheered even me by the loveliness of its sunshine and the balminess of the air."
8.04271,10.504981,"Half surprised by the novelty of these sensations, I allowed myself to be borne away by them; and, forgetting my solitude and deformity, dared to be happy."
7.9112964,10.301544,"Soft tears again bedewed my cheeks, and I even raised my humid eyes with thankfulness towards the blessed sun which bestowed such joy upon me."
5.921372,10.366006,"""I continued to wind among the paths of the wood, until I came to its boundary, which was skirted by a deep and rapid river, into which many of the trees bent their branches, now budding with the fresh spring."
7.197954,11.16711,"Here I paused, not exactly knowing what path to pursue, when I heard the sound of voices, that induced me to conceal myself under the shade of a cypress."
7.26112,10.64753,"I was scarcely hid, when a young girl came running towards the spot where I was concealed, laughing, as if she ran from some one in sport."
5.8033414,9.940962,"She continued her course along the precipitous sides of the river, when suddenly her foot slipt, and she fell into the rapid stream."
6.0868206,9.611913,"I rushed from my hiding-place; and, with extreme labour from the force of the current, saved her, and dragged her to shore."
11.243148,8.603829,"She was senseless; and I endeavoured, by every means in my power, to restore animation, when I was suddenly interrupted by the approach of a rustic, who was probably the person from whom she had playfully fled."
7.0155845,10.866647,"On seeing me, he darted towards me, and tearing the girl from my arms, hastened towards the deeper parts of the wood."
7.053651,10.822933,"I followed speedily, I hardly knew why; but when the man saw me draw near, he aimed a gun, which he carried, at my body, and fired."
8.420102,12.471025,"I had saved a human being from destruction, and, as a recompense, I now writhed under the miserable pain of a wound, which shattered the flesh and bone."
9.116449,12.609196,"The feelings of kindness and gentleness, which I had entertained but a few moments before, gave place to hellish rage and gnashing of teeth."
8.221096,12.407939,"""For some weeks I led a miserable life in the woods, endeavouring to cure the wound which I had received."
7.3058887,11.779207,"The ball had entered my shoulder, and I knew not whether it had remained there or passed through; at any rate I had no means of extracting it."
8.195959,12.066002,My sufferings were augmented also by the oppressive sense of the injustice and ingratitude of their infliction.
9.952953,12.16283,"My daily vows rose for revenge--a deep and deadly revenge, such as would alone compensate for the outrages and anguish I had endured."
7.7507763,11.34586,"The labours I endured were no longer to be alleviated by the bright sun or gentle breezes of spring; all joy was but a mockery, which insulted my desolate state, and made me feel more painfully that I was not made for the enjoyment of pleasure."
7.2577643,8.365987,"""But my toils now drew near a close; and, in two months from this time, I reached the environs of Geneva."
6.555915,10.033652,"""It was evening when I arrived, and I retired to a hiding-place among the fields that surround it, to meditate in what manner I should apply to you."
7.6043067,11.810387,"I was oppressed by fatigue and hunger, and far too unhappy to enjoy the gentle breezes of evening, or the prospect of the sun setting behind the stupendous mountains of Jura."
6.6618843,9.985449,"""At this time a slight sleep relieved me from the pain of reflection, which was disturbed by the approach of a beautiful child, who came running into the recess I had chosen, with all the sportiveness of infancy."
8.531362,13.149388,"Suddenly, as I gazed on him, an idea seized me, that this little creature was unprejudiced, and had lived too short a time to have imbibed a horror of deformity."
8.716239,10.707375,"If, therefore, I could seize him, and educate him as my companion and friend, I should not be so desolate in this peopled earth."
9.339463,11.745227,"As soon as he beheld my form, he placed his hands before his eyes, and uttered a shrill scream: I drew his hand forcibly from his face, and said, 'Child, what is the meaning of this?"
10.258761,12.087082,you belong then to my enemy--to him towards whom I have sworn eternal revenge; you shall be my first victim.'
9.201278,11.694318,"""The child still struggled, and loaded me with epithets which carried despair to my heart; I grasped his throat to silence him, and in a moment he lay dead at my feet."
9.725546,12.272934,"""I gazed on my victim, and my heart swelled with exultation and hellish triumph: clapping my hands, I exclaimed, 'I, too, can create desolation; my enemy is not invulnerable; this death will carry despair to him, and a thousand other miseries shall torment and destroy him.'"
10.594977,8.715336,"For a few moments I gazed with delight on her dark eyes, fringed by deep lashes, and her lovely lips; but presently my rage returned: I remembered that I was for ever deprived of the delights that such beautiful creatures could bestow; and that she whose resemblance I contemplated would, in regarding me, have changed that air of divine benignity to one expressive of disgust and affright."
9.679667,12.22152,"I only wonder that at that moment, instead of venting my sensations in exclamations and agony, I did not rush among mankind, and perish in the attempt to destroy them."
6.7554026,10.491759,"""While I was overcome by these feelings, I left the spot where I had committed the murder, and seeking a more secluded hiding-place, I entered a barn which had appeared to me to be empty."
10.624743,8.508819,"A woman was sleeping on some straw; she was young: not indeed so beautiful as her whose portrait I held; but of an agreeable aspect, and blooming in the loveliness of youth and health."
10.356971,9.009497,"And then I bent over her, and whispered 'Awake, fairest, thy lover is near--he who would give his life but to obtain one look of affection from thine eyes: my beloved, awake!'"
10.643998,11.551069,"The thought was madness; it stirred the fiend within me--not I, but she shall suffer: the murder I have committed because I am for ever robbed of all that she could give me, she shall atone."
7.6675825,10.90966,"""For some days I haunted the spot where these scenes had taken place; sometimes wishing to see you, sometimes resolved to quit the world and its miseries for ever."
5.303415,10.636273,"At length I wandered towards these mountains, and have ranged through their immense recesses, consumed by a burning passion which you alone can gratify."
8.905585,11.820661,"I am alone, and miserable; man will not associate with me; but one as deformed and horrible as myself would not deny herself to me."
7.300429,12.450772,"But I was bewildered, perplexed, and unable to arrange my ideas sufficiently to understand the full extent of his proposition."
9.594747,9.384931,"He continued--  ""You must create a female for me, with whom I can live in the interchange of those sympathies necessary for my being."
7.2271605,10.719892,"The latter part of his tale had kindled anew in me the anger that had died away while he narrated his peaceful life among the cottagers, and, as he said this, I could no longer suppress the rage that burned within me."
10.448615,11.463184,"""You are in the wrong,"" replied the fiend; ""and, instead of threatening, I am content to reason with you."
10.282171,12.264209,"You, my creator, would tear me to pieces, and triumph; remember that, and tell me why I should pity man more than he pities me?"
10.701574,11.75014,"You would not call it murder, if you could precipitate me into one of those ice-rifts, and destroy my frame, the work of your own hands."
9.821955,10.238321,"Let him live with me in the interchange of kindness; and, instead of injury, I would bestow every benefit upon him with tears of gratitude at his acceptance."
10.25934,12.19148,"I will revenge my injuries: if I cannot inspire love, I will cause fear; and chiefly towards you my arch-enemy, because my creator, do I swear inextinguishable hatred."
10.309764,12.131023,"Have a care: I will work at your destruction, nor finish until I desolate your heart, so that you shall curse the hour of your birth."""
9.473756,12.144612,"A fiendish rage animated him as he said this; his face was wrinkled into contortions too horrible for human eyes to behold; but presently he calmed himself and proceeded--  ""I intended to reason."
9.650647,11.342314,"If any being felt emotions of benevolence towards me, I should return them an hundred and an hundred fold; for that one creature's sake, I would make peace with the whole kind!"
9.306733,12.059504,"What I ask of you is reasonable and moderate; I demand a creature of another sex, but as hideous as myself; the gratification is small, but it is all that I can receive, and it shall content me."
9.877433,11.75307,"It is true, we shall be monsters, cut off from all the world; but on that account we shall be more attached to one another."
9.849505,11.431666,I shuddered when I thought of the possible consequences of my consent; but I felt that there was some justice in his argument.
9.048352,9.566967,"His tale, and the feelings he now expressed, proved him to be a creature of fine sensations; and did I not as his maker, owe him all the portion of happiness that it was in my power to bestow?"
7.3191285,9.234089,"He saw my change of feeling, and continued--  ""If you consent, neither you nor any other human being shall ever see us again: I will go to the vast wilds of South America."
6.666755,9.305789,My food is not that of man; I do not destroy the lamb and the kid to glut my appetite; acorns and berries afford me sufficient nourishment.
9.450028,11.654632,"The picture I present to you is peaceful and human, and you must feel that you could deny it only in the wantonness of power and cruelty."
9.767741,10.834113,"Pitiless as you have been towards me, I now see compassion in your eyes; let me seize the favourable moment, and persuade you to promise what I so ardently desire."""
7.146539,9.598105,"""You propose,"" replied I, ""to fly from the habitations of man, to dwell in those wilds where the beasts of the field will be your only companions."
10.150199,11.996298,"You will return, and again seek their kindness, and you will meet with their detestation; your evil passions will be renewed, and you will then have a companion to aid you in the task of destruction."
9.839705,10.806153,"but a moment ago you were moved by my representations, and why do you again harden yourself to my complaints?"
7.2825975,9.665476,"I swear to you, by the earth which I inhabit, and by you that made me, that, with the companion you bestow, I will quit the neighbourhood of man, and dwell as it may chance, in the most savage of places."
9.225163,12.479932,"I compassionated him, and sometimes felt a wish to console him; but when I looked upon him, when I saw the filthy mass that moved and talked, my heart sickened, and my feelings were altered to those of horror and hatred."
9.123073,10.344185,"I tried to stifle these sensations; I thought, that as I could not sympathise with him, I had no right to withhold from him the small portion of happiness which was yet in my power to bestow."
10.503117,11.398979,"""You swear,"" I said, ""to be harmless; but have you not already shown a degree of malice that should reasonably make me distrust you?"
10.216545,12.147776,"May not even this be a feint that will increase your triumph by affording a wider scope for your revenge."""
9.647633,11.547711,"If I have no ties and no affections, hatred and vice must be my portion; the love of another will destroy the cause of my crimes, and I shall become a thing, of whose existence every one will be ignorant."
9.509417,11.290692,My vices are the children of a forced solitude that I abhor; and my virtues will necessarily arise when I live in communion with an equal.
8.957682,10.890174,"I shall feel the affections of a sensitive being, and become linked to the chain of existence and events, from which I am now excluded."""
6.9202456,12.744483,"I paused some time to reflect on all he had related, and the various arguments which he had employed."
9.405002,12.400051,"I thought of the promise of virtues which he had displayed on the opening of his existence, and the subsequent blight of all kindly feeling by the loathing and scorn which his protectors had manifested towards him."
4.630626,9.705426,"His power and threats were not omitted in my calculations: a creature who could exist in the ice-caves of the glaciers, and hide himself from pursuit among the ridges of inaccessible precipices, was a being possessing faculties it would be vain to cope with."
9.654659,11.558398,"After a long pause of reflection, I concluded that the justice due both to him and my fellow-creatures demanded of me that I should comply with his request."
7.2745132,9.02455,"Turning to him, therefore, I said--  ""I consent to your demand, on your solemn oath to quit Europe for ever, and every other place in the neighbourhood of man, as soon as I shall deliver into your hands a female who will accompany you in your exile."""
8.341507,10.778016,"""I swear,"" he cried, ""by the sun, and by the blue sky of Heaven, and by the fire of love that burns my heart, that if you grant my prayer, while they exist you shall never behold me again."
10.024029,10.553454,"Depart to your home, and commence your labours: I shall watch their progress with unutterable anxiety; and fear not but that when you are ready I shall appear."""
4.7506666,10.036907,"I saw him descend the mountain with greater speed than the flight of an eagle, and quickly lost among the undulations of the sea of ice."
6.692008,11.490312,"I knew that I ought to hasten my descent towards the valley, as I should soon be encompassed in darkness; but my heart was heavy, and my steps slow."
6.4631214,10.27178,"The labour of winding among the little paths of the mountains, and fixing my feet firmly as I advanced, perplexed me, occupied as I was by the emotions which the occurrences of the day had produced."
6.4306326,10.86364,"Night was far advanced, when I came to the half-way resting-place, and seated myself beside the fountain."
5.6762166,10.933355,"The stars shone at intervals, as the clouds passed from over them; the dark pines rose before me, and every here and there a broken tree lay on the ground: it was a scene of wonderful solemnity, and stirred strange thoughts within me."
5.999623,11.159114,"stars and clouds, and winds, ye are all about to mock me: if ye really pity me, crush sensation and memory; let me become as nought; but if not, depart, depart, and leave me in darkness."""
5.889074,11.163512,"These were wild and miserable thoughts; but I cannot describe to you how the eternal twinkling of the stars weighed upon me, and how I listened to every blast of wind, as if it were a dull ugly siroc on its way to consume me."
7.224844,8.147756,"Morning dawned before I arrived at the village of Chamounix; I took no rest, but returned immediately to Geneva."
8.07541,11.990104,"Even in my own heart I could give no expression to my sensations--they weighed on me with a mountain's weight, and their excess destroyed my agony beneath them."
8.816114,13.048861,"My haggard and wild appearance awoke intense alarm; but I answered no question, scarcely did I speak."
8.857152,11.150696,I felt as if I were placed under a ban--as if I had no right to claim their sympathies--as if never more might I enjoy companionship with them.
9.363507,11.87637,"Yet even thus I loved them to adoration; and to save them, I resolved to dedicate myself to my most abhorred task."
7.3457985,11.607789,The prospect of such an occupation made every other circumstance of existence pass before me like a dream; and that thought only had to me the reality of life.
7.5900016,8.358305,"Day after day, week after week, passed away on my return to Geneva; and I could not collect the courage to recommence my work."
8.255736,12.411369,"I feared the vengeance of the disappointed fiend, yet I was unable to overcome my repugnance to the task which was enjoined me."
7.5636115,10.893077,I found that I could not compose a female without again devoting several months to profound study and laborious disquisition.
7.8661537,8.681527,"I had heard of some discoveries having been made by an English philosopher, the knowledge of which was material to my success, and I sometimes thought of obtaining my father's consent to visit England for this purpose; but I clung to every pretence of delay, and shrunk from taking the first step in an undertaking whose immediate necessity began to appear less absolute to me."
8.08261,10.365845,"A change indeed had taken place in me: my health, which had hitherto declined, was now much restored; and my spirits, when unchecked by the memory of my unhappy promise, rose proportionably."
8.101184,10.186188,"My father saw this change with pleasure, and he turned his thoughts towards the best method of eradicating the remains of my melancholy, which every now and then would return by fits, and with a devouring blackness overcast the approaching sunshine."
6.0245824,9.815634,"I passed whole days on the lake alone in a little boat, watching the clouds, and listening to the rippling of the waves, silent and listless."
7.829393,10.087412,"But the fresh air and bright sun seldom failed to restore me to some degree of composure; and, on my return, I met the salutations of my friends with a readier smile and a more cheerful heart."
8.332724,10.115274,"It was after my return from one of these rambles, that my father, calling me aside, thus addressed me:--  ""I am happy to remark, my dear son, that you have resumed your former pleasures, and seem to be returning to yourself."
6.4078803,12.354695,"For some time I was lost in conjecture as to the cause of this; but yesterday an idea struck me, and if it is well founded, I conjure you to avow it."
10.597045,9.378206,"I trembled violently at his exordium, and my father continued--  ""I confess, my son, that I have always looked forward to your marriage with our dear Elizabeth as the tie of our domestic comfort, and the stay of my declining years."
